RÚgIE_ENTR;PROJET_O_N;DOM_PUBLIC;DOSSIER;O_N;NOM;CANTON;SS_QUARTIE;QUARTIER;QUARTIER0;SECTEUR;LIBSECTEUR;CAT?GORIE;LIBCATÚgOR;DATE_CR?AT;ADRESSE;PELOUSES;FLEURS;ARBUSTES;JEUX;ALL?ES;FRICHE;JARDINIERE;HAIES_LONG;WC_O_N;D?POT_JARD;ECLAIRAGE_;V?G?TAUX;BORNE_FONT;BASSINS_FO;DATE_MODIF;COORDONN?E;N_GEST;_LIBGESTI;N_MOEUVRE;_1_LIBGES;DATE_FICHE;GROUPE_ENT;LIBGROUPE;EAU_SURFAC;ROSIERS_SU;FEUILLUS_U;CONIFERE_U;PRAIRIE;PALMIERS_Q;BOISEMENT;XCOORD;YCOORD;ALLÚeS_NON;VIVACES;PROPRIÚt?;LIBPROPRI;UNIFIÚe;LIBTYPOLOG;SEV;NON_SEV;TOTALE;ARBRES;HORTICOLE;HISTORIQUE;ECOLOGIE;ACTIVIT?;COMPOSITIO;ZONE;CL¶tURÚ_O_;FERMETURE;LIBFERMETU;HANDICAPÚs;HANDICAP0;LIBEVOLUTI;ACCESSIBIL;MODIFICATI;TRAML1;BUS;MSEC;BALAYAGESE;NOMCOURT;LONGITUDE;LATITUDE
Oui;Non;19820101;294;Non;Berges du Lez-cyprÞs;4;14;Les Aiguerelles;PrÞs d'ArÞnes;I;PrÞs d'ArÞnes;Berges;Berges de riviÞre;19820101;Rue des Acconiers;0;0;500;0;0;0;0;1000;Non;Non;Non;cyprÞs, pin;0;0;34862;O7;1;SEV;50;Sariviere;33717;3;Rustique;0;0;0;0;0;0;0;726350,2472;145113,0587;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;500;0;500;0;0;0;0;0;0;Sud;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;;;8 - La Rauze (Terminus) (305 m);0;Non;Berges Lez-cyprÞs;3,901502;43,595149
Non;Oui;;524;Non;Bassin de rÚtention Combemale;6;11;Croix d'Argent;Croix d'Argent;W;Croix d'Argent;Berges;Berges de riviÞre;19950101;;0;0;0;0;0;0;0;0;Non;Non;Non;;0;0;34737;K4;1;SEV;1;SEV;33633;0;IndÚfini;0;0;0;0;0;0;0;724112,797;143435,0761;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;0;0;0;0;0;0;0;0;0;Sud;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;;;16 - Tournezy (Terminus) (455 m);0;Non;Bassin Combemale;3,87341;43,580427
Oui;Non;19981001;525;Non;Bassin de rÚtention ColombiÞre;10;17;H¶pitaux-FacultÚs;H¶pitaux-FacultÚs;D;H¶pitaux-FacultÚs;Berges;Berges de riviÞre;19950101;Avenue du pÞre Soulas;0;0;1400;0;0;9010;0;0;Non;Non;Non;;0;0;34737;H13;1;SEV;25;Clanet;33633;3;Rustique;0;0;187;16;10300;0;0;722426,301;148467,7626;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;20710;0;20710;203;0;0;0;0;0;Nord-Ouest;Non;0;Pas de fermeture;Non;1;Circulations Ó modifier;Non;39702;;7 - CervantÞs (326 m);0;Non;Bassin ColombiÞre;3,853679;43,626001
Non;Non;19941011;761;Non;Berges du Rieutord;9;2;La Mosson;La Mosson;G;Mosson;Berges;Berges de riviÞre;19941011;Avenue de l'Europe;0;0;0;0;0;0;0;0;Non;Non;Non;;0;0;34625;C12;1;SEV;1;SEV;34625;3;Rustique;0;0;0;0;0;0;7127;719656,605;147927,1085;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;7127;0;7127;0;0;0;0;0;0;Nord-Ouest;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;;1 - Mosson (153 m);14 - Mosson (Terminus) (51 m);0;Non;Berges Rieutord;3,819244;43,62159
Non;Non;19950401;773;Non;Maison du Lez;3;25;Antigone;Centre;C;Antigone;Berges;Berges de riviÞre;19950401;Avenue du PirÚe;2350;80;1000;130;0;0;0;0;Non;Non;Oui;Tilleuls, pins pignons, 8 Trachycarpus fortunei, 3 washingtonia filifera;0;0;35256;N10;1;SEV;1;SEV;34799;1;Prestige;0;0;5;30;0;11;610;725936,6636;146763,8194;150;0;1;Ville de Montpellier;Parcs, jardins, et squares;Parcs, jardins, et squares;4170;0;4320;46;0;0;0;0;0;Centre;Non;0;Pas de fermeture;Oui;1;Circulations Ó modifier;Oui;39736;2 - Pompignane (281 m);9 - Place de l'Europe (253 m);0;Non;Maison du Lez;3,896768;43,610076
Non;Non;19960615;788;Non;Aqueduc Saint-ClÚment park ClÚmentville;7;6;Les CÚvennes;Les CÚvennes;H;CÚvennes;Berges;Berges de riviÞre;19960615;461 rue de la croix de las Cazes, 1000 rue de las Sorbes;0;0;135;0;5423;0;0;0;Non;Non;Non;Plantes grimpantes et arbustes (complÚment haie): laurier tin, laurier sauce, olivier de BohÛme;0;0;35069;G11;1;SEV;1;SEV;35069;3;Rustique;0;0;0;0;0;0;0;722096,1699;147296,9059;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;5558;0;5558;0;0;0;0;0;0;Nord-Ouest;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;39868;;6 - Saint-Gabriel (96 m);0;Oui;Aqueduc St-ClÚment 1;3,849322;43,615519
Oui;Non;19990715;793;Non;Piste cyclable du port Jacques Coeur;4;31;Port Marianne;Port Marianne;L;Port Marianne;Berges;Berges de riviÞre;19960615;Avenue de la mer;0;0;1200;0;0;0;0;0;Non;Non;Non;;0;0;35075;N7;1;SEV;29;Paysages du sud;35072;3;Rustique;0;0;0;0;0;0;0;726102,7277;145565,6358;0;100;1;Ville de Montpellier;Accompagnement d'habitations;Accompagnement d'habitations;1300;0;1300;0;1;0;2;2;1;Est;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;;1 - Port-Marianne (275 m);8 - CollÞge des Aiguerelles (391 m);0;Non;Voie cycl J Coeur;3,898544;43,599265
Oui;Non;19750101;821;Non;Couverture ruisseau des Aiguerelles;5;14;Les Aiguerelles;PrÞs d'ArÞnes;I;PrÞs d'ArÞnes;Berges;Berges de riviÞre;19750101;Boulevard d'Orient;0;0;0;0;300;0;0;0;Non;Non;Non;20 robiniers;0;0;;M8;1;SEV;50;Sariviere;35466;3;Rustique;0;0;20;0;1269;0;0;725189,4806;145871,4879;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;1569;0;1569;20;0;0;0;0;0;Sud;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;;2 - Voltaire (272 m);12 - CimetiÞre Protestant (81 m);0;Non;Ruisseau Aiguerelles;3,887307;43,602173
Non;Non;19970401;823;Non;Aqueduc Saint-ClÚment rue M. Teule/Ave Rimbaud;7;5;Alco;Les CÚvennes;H;CÚvennes;Berges;Berges de riviÞre;;AllÚe de l'Aqueduc;0;0;780;0;2462;0;10;0;Non;Non;Non;1 azerolier;0;0;;F12;1;SEV;1;SEV;35528;3;Rustique;0;0;25;0;563;0;0;721445,0517;147850,1725;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;3815;0;3815;25;0;0;0;0;0;Nord-Ouest;Non;0;Pas de fermeture;Oui;1;Circulations Ó modifier;Oui;39842;;La Ronde - Jean Calvin (218 m);0;Oui;Aqueduc St-ClÚment 2;3,841382;43,620605
Non;Non;19600101;831;Non;RÚserve Naturelle Volontaire de Lunaret;3;18;Aiguelongue;H¶pitaux-FacultÚs;ZE;Entretien zoo;Berges;Berges de riviÞre;19600101;50 Avenue val d'Agropolis;0;0;0;0;0;0;0;0;Non;Non;Non;;0;0;;M16;7;ZOO;7;ZOO;35643;3;Rustique;0;0;0;0;0;0;143700;725157,8443;150388,1145;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;143700;0;143700;0;2;2;4;4;0;Zoo;Oui;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;39840;;9 - Aiguelongue (Terminus) (420 m);0;Non;RÚserve Naturelle;3,887968;43,642826
Oui;Non;19990101;838;Non;Bassin d'orage Alco;7;5;Alco;Les CÚvennes;H;CÚvennes;Berges;Berges de riviÞre;19971020;Avenue Louis Ravaz;0;0;810;0;632;0;0;0;Non;Non;Non;14 pins pignons;0;0;;F12;1;SEV;47;UPEE7;35723;3;Rustique;0;0;0;14;2119;0;0;721520,8316;148245,8884;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;3561;0;3561;14;0;0;0;0;0;Nord-Ouest;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;39847;;16 - Sainte-GeneviÞve (126 m);0;Oui;Bassin d'Alco;3,84241;43,624154
Oui;Non;19981201;844;Non;Bassin Jacques Coeur;4;31;Port Marianne;Port Marianne;L;Port Marianne;Berges;Berges de riviÞre;19981201;Avenue de la mer;9600;0;0;0;0;0;0;0;Non;Non;Non;56  Washingtonia filifera;0;0;;O8;1;SEV;25;Clanet;35877;2;Normal;0;0;0;0;14340;56;0;726253,7619;145598,1128;0;2000;1;Ville de Montpellier;Parcs, jardins, et squares;Parcs, jardins, et squares;25940;14000;39940;56;0;0;0;0;0;Est;Oui;3;Tourniquet handicapÚ;Oui;0;Pas d'Úvolution possible;Non;;1 - Port-Marianne (240 m);8 - Trinquat (468 m);0;Non;Bassin J Coeur;3,900093;43,600044
Non;Non;19981231;865;Non;Ruisseau Rieucoulon;10;4;La Martelle;Les CÚvennes;H;CÚvennes;Berges;Berges de riviÞre;19981231;Rue Brillat-Savarin;0;0;0;0;0;0;2;0;Non;Non;Non;;0;0;;D8;1;SEV;1;SEV;36283;3;Rustique;0;0;0;0;1075;0;0;720660,3466;146009,5943;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;1077;0;1077;0;0;0;0;0;0;Nord-Ouest;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;;;La Ronde - Sophie Germain (107 m);0;Non;Rieucoulon;3,831248;43,604169
Oui;Non;19991201;885;Non;Ruisseau le Font d'Aurelle;10;17;H¶pitaux-FacultÚs;H¶pitaux-FacultÚs;D;H¶pitaux-FacultÚs;Berges;Berges de riviÞre;19991201;Avenue des Moulins;0;0;984;0;0;0;0;0;Non;Non;Non;Saules, frÛnes, tilleuls;0;0;;F15;1;SEV;25;Clanet;36615;3;Rustique;0;0;45;0;2000;0;0;721572,6477;149724,5941;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;2984;0;2984;45;0;0;3;0;0;Nord-Ouest;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;39176;1 - ChÔteau d'O (364 m);16 - Occitanie (267 m);0;Non;Le Font d'Aurelle;3,843388;43,637454
Oui;Non;20030301;969;Non;Transparence Lez-Lironde;4;31;Port Marianne;Port Marianne;L;Port Marianne;Berges;Berges de riviÞre;20030301;Route de Boirargues, avenue de la mer;0;0;0;0;0;0;0;0;Non;Non;Non;;0;0;;P7;1;SEV;47;UPEE7;37733;3;Rustique;0;0;0;0;25000;0;0;726852,8537;145249,3783;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;25000;0;25000;0;0;0;0;0;0;Est;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;;;;0;Non;Transp Lez-Lironde;3,907759;43,59629
Non;Non;;972;Non;Bassin de rÚtention de la MogÞre;4;31;Port Marianne;Port Marianne;J;Grammont Entretien;Berges;Berges de riviÞre;20030527;route de VauguiÞre;0;0;0;0;0;0;0;0;Non;Non;Non;;0;0;;R8;42;DGU;42;DGU;37768;3;Rustique;0;0;0;0;37860;0;0;728146,1562;145842,269;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;37860;0;37860;0;0;0;0;0;0;Est;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;39136;;;0;Non;Bassin MogÞre;3,923914;43,601402
Oui;Non;20010115;1005;Non;Abords ChÔteau le Lez;3;25;Antigone;Centre;C;Antigone;Berges;Berges de riviÞre;20010115;Rue de SÚmalen;0;0;1000;0;0;0;0;0;Non;Non;Non;;0;0;;N10;1;SEV;25;Clanet;38384;2;Normal;0;0;0;0;2409;0;1000;725897,6701;146945,649;0;0;1;Ville de Montpellier;Accompagnement d'habitations;Accompagnement d'habitations;4409;0;4409;0;0;0;0;0;0;Centre;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;;2 - Pompignane (134 m);8 - LÚon Bum (321 m);0;Non;ChÔteau le Lez;3,896329;43,611719
Non;Non;;1007;Non;Berges du Lez - Domaine de Lavalette;3;18;Aiguelongue;H¶pitaux-FacultÚs;D;H¶pitaux-FacultÚs;Berges;Berges de riviÞre;20050408;avenue Agropolis;0;0;0;0;250;0;0;0;Non;Non;Non;;0;0;;K17;1;SEV;1;SEV;38450;3;Rustique;0;0;0;0;0;0;68610;724001,492;150953,2578;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;68860;0;68860;0;0;0;0;0;0;Nord-Ouest;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;39139;;;0;Oui;Lez - Lavalette;3,873769;43,648107
Oui;Non;20051007;1011;Non;lez;10;17;H¶pitaux-FacultÚs;H¶pitaux-FacultÚs;D;H¶pitaux-FacultÚs;Berges;Berges de riviÞre;20051007;Entre Zac Malbosc et Avenue des Moulins;0;0;0;0;2100;0;0;0;Non;Non;Non;;0;0;;E14;1;SEV;25;Clanet;38632;3;Rustique;0;0;0;0;0;0;2227;721245,4595;148953,3422;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;4327;0;4327;0;0;3;4;1;0;Nord-Ouest;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;39924;;7 - ChÔteau d'È (142 m);0;Non;Aqueduc St-ClÚment 3;3,839159;43,630566
Non;Non;20060101;1030;Non;Berges du Lez - Pain levÚ;4;26;La Pompignane;Port Marianne;L;Port Marianne;Berges;Berges de riviÞre;;Passerelle du Moulin de l'EvÛque;0;0;0;0;0;0;0;0;Non;Non;Non;;0;0;;N10;1;SEV;1;SEV;38806;3;Rustique;0;0;0;0;0;0;2638;726008,0291;146790,5157;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;2638;0;2638;0;0;0;0;0;0;Est;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;;2 - Pompignane (310 m);;0;Non;Lez - Pain levÚ;3,897659;43,610304
Non;Non;;1037;Non;Bassin de rÚtention Malbosc;10;17;H¶pitaux-FacultÚs;H¶pitaux-FacultÚs;D;H¶pitaux-FacultÚs;Berges;Berges de riviÞre;20060816;Rue E. Hemingway;0;0;850;0;0;0;0;0;Non;Non;Non;"8 cupressus sempervirens, 13 pinus pinea; 60 populus; 69 Salix";0;0;;E14;17;SERM;39;Espaces verts du midi;38992;3;Rustique;0;0;0;21;8450;0;0;720882,536;149268,1282;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;9300;0;9300;21;0;0;0;0;0;Nord-Ouest;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;;1 - Malbosc (278 m);;0;Non;Bassin Malbosc;3,834732;43,633459
Non;Non;20080416;1076;Non;Berges du Rieucoulon;8;8;Pas du Loup;Croix d'Argent;W;Croix d'Argent;Berges;Berges de riviÞre;20080416;Rue Rouget de Lisle;0;0;170;0;1892;0;0;0;Non;Non;Non;;0;0;;E6;1;SEV;1;SEV;39596;3;Rustique;0;0;0;0;1675;0;4360;0;0;0;0;1;Ville de Montpellier;Espaces naturels amÚnagÚs;Espaces naturels amÚnagÚs;8097;0;8097;0;2;2;3;3;2;Sud;Non;0;;Non;0;Pas d'Úvolution possible;Non;40058;;;0;Non;Berges Rieucoulon;3,836829;43,594775
Non;Non;19840101;1;Non;Esplanade Paul ValÚry;8;8;Pas du Loup;Croix d'Argent;W;Croix d'Argent;Jard.;JardiniÞres bacs;19840101;Rte de LavÚrune;4700;0;2397;55;4800;0;0;500;Oui;Non;Non;platane,pin,murier;1;1;35076;F7;1;SEV;1;SEV;33681;2;Normal;0;0;0;0;0;0;0;721720,2135;145396,3135;0;0;1;Ville de Montpellier;Parcs, jardins, et squares;Parcs, jardins, et squares;11952;0;11952;0;2;0;0;3;2;Sud;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Oui;39849;;6 - Estanove (101 m);0;Non;Esplanade ValÚry;3,844234;43,598476
Non;Non;19880101;105;Non;Axe central bld Gambetta;1;22;Gambetta;Centre;B;Peyrou;Jard.;JardiniÞres bacs;19880101;Boulevard Gambetta;0;0;54;0;0;0;0;0;Non;Non;Oui;27 Chamaerops humilis;0;0;34445;J9;1;SEV;1;SEV;33878;1;Prestige;0;0;0;0;0;27;0;723942,6339;146334,8906;386;0;1;Ville de Montpellier;Accompagnement de voirie;Accompagnement de voirie;54;0;440;27;0;0;0;0;0;Centre;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;;2 - Rondelet (469 m);15 - Gambetta (45 m);0;Non;Axe Bd Gambetta;3,871973;43,606553
Non;Non;19870101;162;Non;JardiniÞre Saint-Denis;1;22;Gambetta;Centre;B;Peyrou;Jard.;JardiniÞres bacs;19870101;Place St denis;0;0;0;0;0;0;35;0;Non;Non;Oui;4 trachycarpus fortunei;1;0;35076;K9;1;SEV;1;SEV;33676;1;Prestige;0;0;0;0;0;4;0;724179,1175;146202,8802;0;0;1;Ville de Montpellier;Accompagnement de voirie;Accompagnement de voirie;35;0;35;4;0;0;0;0;0;Centre;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;;2 - Rondelet (249 m);5 - Saint-Denis (62 m);0;Non;Jardin Saint-Denis;3,874871;43,605325
Non;Non;19740101;163;Non;JardiniÞres Triangle;1;30;ComÚdie;Centre;A;Ecusson;Jard.;JardiniÞres bacs;19740101;AllÚe Jules Milhau;0;112;460;0;0;0;0;180;Non;Non;Oui;pin pignon, paulownia, 9 trachycarpus fortunei, 10 c humilis, 3 p canariensis, 4 washingtonia filifera, 1 butia capitata. Comprend Úgalement la jardiniÞre brasserie du Triangle.;0;0;34443;L10;1;SEV;1;SEV;33878;1;Prestige;0;0;0;0;0;27;0;724736,0627;146670,3821;0;0;1;Ville de Montpellier;Accompagnement de voirie;Accompagnement de voirie;572;0;572;27;0;0;0;0;0;Centre;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;;1 - ComÚdie (205 m);16 - H¶tel de Ville (354 m);0;Non;JardiniÞres Triangle;3,881877;43,609439
Non;Non;19880101;183;Non;JardiniÞres Gambetta (secu);1;22;Gambetta;Centre;B;Peyrou;Jard.;JardiniÞres bacs;19880101;;0;40;220;0;0;0;0;0;Non;Non;Oui;;0;0;34451;J9;1;SEV;1;SEV;33676;2;Normal;0;0;0;0;0;0;0;723836,8994;146384,2894;0;0;1;Ville de Montpellier;Accompagnement de voirie;Accompagnement de voirie;260;0;260;0;0;0;0;0;0;Centre;Non;0;Pas de fermeture;Non;0;Pas d'Úvolution possible;Non;;;11 - Gambetta (70 m);0;Non;Jardin SÚcu;3,870674;43,607015
